,dim1,dim2,pathology,filename
517,-528954600856662.7,-351971665097150.56,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T0_0-0_H3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_22.tif
518,-206765314503943.2,472944572152842.5,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_H8_0_FITC-DFTrCy5_BGs_MN_ALIGNED_1.tif
519,-1677877143509333.2,-256319650093521.47,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T3_72-0_A10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_14.tif
520,-1366475906132737.0,312246916882466.7,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T7_168-0_B11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_11.tif
521,1216415298826662.0,-219773945062885.3,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T0_0-0_F11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_10.tif
522,8015101467761.216,-710890921064863.1,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T4_96-0_B9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_8.tif
523,-2341994423786243.0,-400014523527857.6,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T3_72-0_G11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_8.tif
524,-4253193165696441.5,343266652356374.4,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_G8_0_FITC-DFTrCy5_BGs_MN_ALIGNED_4.tif
525,1253286807630573.2,-353859160312052.3,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T4_96-0_F3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_42.tif
526,2608096478468385.0,-342740425464799.2,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_G10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_15.tif
527,-726619259998032.4,-417519925199009.44,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_B2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_11.tif
528,-785333072673728.6,87589871987903.86,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T4_96-0_A10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_42.tif
529,-2069349282945252.2,-206107852874855.3,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T5_120-0_H10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_39.tif
530,675673844835944.4,-542384490101221.2,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T0_0-0_F2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_33.tif
531,-2676058702672403.5,-400531691007254.6,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T3_72-0_B12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_14.tif
532,-1314718415880644.2,-229212035018649.16,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T3_72-0_H12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_48.tif
533,-4144095527122323.5,267883928434115.56,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T3_72-0_F5_0_FITC-DFTrCy5_BGs_MN_ALIGNED_30.tif
534,2620270907010033.5,-26362040946310.96,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_D11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_20.tif
535,1016538448021009.9,-70068802387067.164,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_C4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_50.tif
536,-225117638472531.9,-273148974477651.03,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T3_72-0_G7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_25.tif
537,-173848954020318.5,-143567415184249.25,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T6_144-0_B2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_14.tif
538,2528515526954929.0,-618399356086200.0,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_G3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_10.tif
539,-1357290907515727.2,-236687021491684.03,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T5_120-0_H11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_15.tif
540,-3037645819947875.5,57792809672836.44,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T0_0-0_H7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_13.tif
541,-4087926222012539.5,648513397991048.1,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T6_144-0_B4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_24.tif
542,949757466429110.4,-168421073372870.56,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_B3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_6.tif
543,-450159925188778.7,-107258036456269.86,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T0_0-0_H1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_10.tif
544,1718064859226595.2,773516424525770.1,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_C6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_44.tif
545,453515243623538.7,-17440681462932.201,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T5_120-0_A3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_39.tif
546,-382540295197996.7,152190401961469.2,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_D5_0_FITC-DFTrCy5_BGs_MN_ALIGNED_49.tif
547,2701979872004724.0,-119104521458647.34,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_C4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_12.tif
548,94796142418409.89,-219563941141283.06,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_G11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_26.tif
549,192088416757895.97,147511899667059.28,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T3_72-0_E7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_29.tif
550,-4430115681038844.5,451128244101739.7,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T3_72-0_H11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_34.tif
551,-2005909304784710.8,66565502482918.984,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T0_0-0_E12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_2.tif
552,-588690478027623.1,18589339943373.523,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T4_96-0_G6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_32.tif
553,1550241938705835.8,507148989257818.9,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_D8_0_FITC-DFTrCy5_BGs_MN_ALIGNED_2.tif
554,763616428083752.6,-380769360663447.56,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T3_72-0_C3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_24.tif
555,761236450301982.0,164741515281346.6,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_A7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_26.tif
556,-3578314117448749.5,-326662955526260.0,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T6_144-0_D12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_1.tif
557,457298404563680.2,765088162353767.4,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_B4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_20.tif
558,-2298260726531494.5,-28434214061381.48,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_A11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_3.tif
559,-2034262474464758.5,-73791611443003.19,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T6_144-0_E7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_40.tif
560,3431513814025688.0,481431680988438.0,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_H8_0_FITC-DFTrCy5_BGs_MN_ALIGNED_6.tif
561,-3887959017380890.0,421089944813293.3,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_A4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_12.tif
562,-2197433137436334.0,-207233468132566.12,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_G11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_26.tif
563,-1571298416570518.8,-106644545608280.36,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_D2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_18.tif
564,-581182489947986.0,380143795137364.3,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_B9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_22.tif
565,-4456527330738778.5,-65281714654606.05,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_H10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_4.tif
566,2916790620252818.5,-541979030537420.1,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_F11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_14.tif
567,1344611256827239.8,542222993801998.1,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_D11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_18.tif
568,656036528437115.2,-12341282708753.572,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_G12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_22.tif
569,-3739678410860888.5,111472752808724.81,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_A1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_38.tif
570,1761640457099563.0,-322274086166787.56,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_B7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_11.tif
571,1953837512789806.2,-646267603705927.2,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T5_120-0_A9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_32.tif
572,1055429116582854.9,688726634859131.1,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T3_72-0_B8_0_FITC-DFTrCy5_BGs_MN_ALIGNED_9.tif
573,-1038842198928575.1,-213391914126553.2,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T3_72-0_H2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_35.tif
574,-3941102132686104.0,-379915017280375.1,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T1_24-0_H1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_38.tif
575,772451369569678.6,494079573250848.7,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_G9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_29.tif
576,1403407892467701.5,-190521730881223.28,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T3_72-0_E10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_28.tif
577,-3958208855200725.5,189264500539299.2,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T7_168-0_D2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_23.tif
578,-1536330429856503.2,-156158804600239.47,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T4_96-0_E1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_24.tif
579,-631676855878889.1,-55571438446.67227,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T5_120-0_C4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_14.tif
580,1801063566165294.2,665196525033064.4,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T1_24-0_D3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_11.tif
581,474398351943490.8,-402059186234706.3,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_F10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_14.tif
582,1365749606992695.5,-514959841124481.2,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T0_0-0_G5_0_FITC-DFTrCy5_BGs_MN_ALIGNED_1.tif
583,1942434630254474.0,770200185650512.2,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T7_168-0_D12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_40.tif
584,-132253685504601.77,658400595381577.2,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_C2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_24.tif
585,-4040966422497160.0,485615392966801.44,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_A4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_12.tif
586,-467044341116076.75,-454651652869932.1,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T3_72-0_G5_0_FITC-DFTrCy5_BGs_MN_ALIGNED_36.tif
587,-1803181051967046.2,-262188175451461.4,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_F6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_3.tif
588,-314803099519294.44,-687209208701289.6,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T7_168-0_H10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_47.tif
589,697402204577401.8,-525543382319190.9,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_G3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_21.tif
590,1064259984876336.4,-360141199405069.75,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_C5_0_FITC-DFTrCy5_BGs_MN_ALIGNED_15.tif
591,-2037456868275836.0,-19899563330506.875,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_F10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_10.tif
592,-1753196562599493.2,151644264664853.6,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_H12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_43.tif
593,-1088624134002647.8,-100705287617596.4,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T6_144-0_E7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_31.tif
594,4201517619776725.5,172421914849775.06,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_G2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_17.tif
595,584174371587616.8,963350283999014.5,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_D10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_11.tif
596,1653913922272323.5,-211846051602479.47,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_C10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_4.tif
597,-3071608420701061.0,-59952205982376.29,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T7_168-0_H2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_42.tif
598,2110931817171295.5,605525317363407.6,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T3_72-0_B2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_5.tif
599,-682235307159594.5,92701371143004.28,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T4_96-0_G1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_20.tif
600,-935580653760509.9,727395865076278.8,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T3_72-0_A9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_4.tif
601,-1629904781921844.5,18760988915110.723,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T4_96-0_H10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_10.tif
602,-2449034961558108.0,123562214796749.23,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T1_24-0_D1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_21.tif
603,-693559965632397.4,546208605970546.06,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T2_48-0_H2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_44.tif
604,3093011515805440.5,440589668875099.9,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_H12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_22.tif
605,650300059475246.6,265579656568967.16,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_E9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_10.tif
606,378464558388462.1,791650841346019.9,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T4_96-0_B4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_32.tif
607,-3218560077752558.0,-579859802607630.0,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T2_48-0_G4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_52.tif
608,-71557232101849.66,47738676812810.64,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_C12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_30.tif
609,-3782733860878862.5,752628927032203.2,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_D7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_13.tif
610,-2111768367998143.5,-119999478074001.39,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T6_144-0_E3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_19.tif
611,324528677614184.8,-252114477572314.3,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_A9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_27.tif
612,-284730137211798.6,-14897539697211.469,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T3_72-0_F9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_23.tif
613,-919970397983261.5,-476007549522273.1,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T4_96-0_E11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_26.tif
614,-2769917503548354.0,445744838154515.8,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T0_0-0_G1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_8.tif
615,1162147765984561.0,-5897240080514.601,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T3_72-0_A11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_44.tif
616,-830294996271048.1,-319998637814357.0,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T4_96-0_A9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_15.tif
617,-361679427472900.0,-238675745699196.16,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T6_144-0_E5_0_FITC-DFTrCy5_BGs_MN_ALIGNED_39.tif
618,-1490915341456664.8,-514582435863170.0,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T6_144-0_B4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_18.tif
619,33850337608296.07,-10898255988863.314,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_A12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_39.tif
620,2161453560423155.8,1353685061698035.2,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_A10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_23.tif
621,3819072642901354.0,176068717682268.6,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_A4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_26.tif
622,-899209700066166.6,-136379330188538.66,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_B10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_28.tif
623,1415640527097647.8,-295852277121060.0,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T3_72-0_H9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_43.tif
624,2620492872608103.0,-110247237345245.95,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_B12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_2.tif
625,-4120556006035775.5,454612662887196.25,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T1_24-0_C7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_17.tif
626,-127834414076983.42,-240335214032481.8,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T3_72-0_C9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_9.tif
627,1070548970910115.6,373548984694424.75,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_H12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_3.tif
628,2564777884417248.0,89334634912670.11,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_E2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_3.tif
629,-4411943735105167.5,607550221083975.4,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T7_168-0_G7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_28.tif
630,569466582758588.6,-52947546622088.266,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T6_144-0_A11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_46.tif
631,3141544505656352.5,717625962383326.6,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T7_168-0_C9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_9.tif
632,2669226717521603.0,806319784028683.8,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_F2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_10.tif
633,3187503845624811.5,516131640429204.6,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_B8_0_FITC-DFTrCy5_BGs_MN_ALIGNED_32.tif
634,-430121564376176.5,-384972917989940.4,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_G8_0_FITC-DFTrCy5_BGs_MN_ALIGNED_35.tif
635,-1864492886729276.5,-11272367713364.111,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T1_24-0_A4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_17.tif
636,-1546490643508818.0,-261539070816265.66,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_E7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_20.tif
637,-2317349093298176.0,-154383510412906.72,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_E3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_14.tif
638,1282222445499435.8,43858419755629.67,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_E7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_16.tif
639,-3166445796006265.5,-120470207067430.61,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T5_120-0_A2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_31.tif
640,-1361769282157093.2,-283059971476561.7,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_G1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_3.tif
641,-904178481138126.4,462747516800748.6,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T0_0-0_E3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_10.tif
642,1275957568942879.8,496015316797428.0,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T3_72-0_A3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_14.tif
643,-2493783862130426.0,-114948485420121.55,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T5_120-0_F10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_26.tif
644,942875513476092.1,80148062354412.62,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T3_72-0_H4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_63.tif
645,2642255109344855.0,92301640129206.52,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T1_24-0_F10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_19.tif
646,-1851793638958232.0,-167479083877418.0,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_C2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_25.tif
647,627545851946922.6,-10856497511694.201,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_C2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_35.tif
648,2762201916823949.5,-566948287095173.5,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T1_24-0_B2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_10.tif
649,357439222964735.0,-109007717696591.73,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T1_24-0_G9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_8.tif
